	logFC	logCPM	LR	PValue	FDR
MIIP_NM_021933	0.038111511	2.533868011	0.007723419	0.929969679	0.99999735
ZNF75A_NM_153028	0.050158382	1.228091541	0.0077201	0.92998469	0.99999735
CPSF4_NM_001081559	-0.032198487	3.21114836	0.007707993	0.930039471	0.99999735
ATL3_NM_015459	0.028083087	4.985617431	0.007705188	0.930052169	0.99999735
CDKN1C_NM_001122631	0.061822307	1.589405867	0.007704833	0.930053779	0.99999735
MIR199A1_NR_029586	0.059891226	0.216390163	0.007693536	0.930104942	0.99999735
LAMB3_NM_001017402	-0.04783705	1.893530495	0.007692018	0.930111821	0.99999735
LOC100130093_NR_024486	-0.040750368	2.13909471	0.007683818	0.930148988	0.99999735
RNF10_NM_014868	-0.026825536	6.564816276	0.007669902	0.930212107	0.99999735
SHISA4_NR_030775	-0.030948128	3.975963622	0.007669494	0.930213961	0.99999735
LUC7L_NM_201412	0.031719659	3.335975719	0.007655531	0.930277352	0.99999735
NPC2_NM_006432	0.02775052	6.590291666	0.007655392	0.930277984	0.99999735
CEP44_NM_001145314	0.054610673	0.813824043	0.007643911	0.930330153	0.99999735
FAM208A_NM_015224	0.029287371	4.090789081	0.007637336	0.930360045	0.99999735
SPDYE2L_NM_001166339_1	-0.032982823	8.705505199	0.007634408	0.930373362	0.99999735
SPDYE2_NM_001031618_1	-0.032982823	8.705505198	0.007632416	0.930382423	0.99999735
BIRC5_NM_001012270	-0.049491034	4.169161901	0.007609269	0.930487798	0.99999735
AKR1E2_NM_001040177	0.059904284	0.403871448	0.007606774	0.930499169	0.99999735
DEPDC5_NM_014662	-0.042544512	1.987061366	0.007606148	0.930502023	0.99999735
MLST8_NM_001199174	-0.026969797	5.018135485	0.007604239	0.93051072	0.99999735
PICK1_NM_001039584	0.047104529	1.678757982	0.007601217	0.930524495	0.99999735
NAP1L4_NM_005969	0.026898496	5.77100614	0.007594214	0.930556425	0.99999735
TUBA3E_NM_207312	-0.068638789	1.531792887	0.007584839	0.930599192	0.99999735
PGAP2_NR_045925	0.044101168	1.823179501	0.007576782	0.930635972	0.99999735
KLHL18_NM_025010	0.033870655	2.981659971	0.007573918	0.930649048	0.99999735
C6orf70_NM_018341	-0.034012111	2.9599957	0.007554856	0.930736157	0.99999735
IGIP_NM_001007189	0.046833021	1.579190432	0.007554561	0.930737504	0.99999735
CREB3L4_NM_001255981	0.049679594	1.246896998	0.007551637	0.930750877	0.99999735
SMYD3_NM_001167740	-0.040017727	4.517787859	0.007530759	0.930846427	0.99999735
KIAA1715_NM_030650	-0.02981652	4.413372746	0.007506509	0.93095758	0.99999735
SWT1_NM_017673	-0.05261304	1.038350135	0.007497128	0.931000626	0.99999735
APAF1_NM_181861	0.034599515	3.286493326	0.007497078	0.931000857	0.99999735
LRTOMT_NM_001145307	-0.051479271	0.941769512	0.007481973	0.931070229	0.99999735
ZDHHC3_NM_001135179	-0.024708376	5.533542553	0.007479249	0.931082745	0.99999735
NEDD4L_NM_001243960	0.046557126	2.191437834	0.007474473	0.931104701	0.99999735
MAGEH1_NM_014061	0.033204368	3.068593901	0.007471041	0.931120478	0.99999735
GPAM_NM_001244949	0.037203565	2.700388769	0.007460697	0.93116806	0.99999735
APAF1_NM_013229	0.034524293	3.282455117	0.007457071	0.931184747	0.99999735
GPAM_NM_020918	0.037203548	2.700388734	0.007456604	0.931186898	0.99999735
RTN4_NM_020532	-0.028565092	8.267670252	0.007433924	0.931291366	0.99999735
URM1_NM_001135947	-0.026076659	5.256798831	0.007432787	0.931296611	0.99999735
TCF25_NM_014972	0.025365757	6.505479739	0.007428137	0.93131805	0.99999735
TGS1_NM_024831	0.032802205	3.074472755	0.00741805	0.931364586	0.99999735
SNORD48_NR_002745	-0.036798659	2.87573425	0.0074064	0.93141837	0.99999735
CDK10_NM_052987	-0.030750173	3.926967569	0.007403794	0.931430405	0.99999735
OTUD5_NM_001136159	0.026178936	4.885028521	0.007397535	0.931459321	0.99999735
RGL2_NM_004761_1	-0.029013257	4.123820109	0.007392128	0.931484317	0.99999735
UBE2J2_NM_194458	0.02678882	4.637409299	0.007387295	0.931506662	0.99999735
GATAD1_NM_021167	-0.030673998	3.654596099	0.007371357	0.931580407	0.99999735
UBE2J2_NM_058167	0.026818147	4.632461919	0.007362509	0.931621383	0.99999735
MTBP_NM_022045	-0.064184738	0.149891248	0.007361845	0.931624458	0.99999735
LOC645212_NR_034171	0.053320801	0.803446761	0.007361266	0.931627137	0.99999735
DDX19B_NM_007242	-0.026015565	6.327532457	0.007356731	0.931648151	0.99999735
CDK10_NR_027702	-0.030664862	3.915058767	0.007356163	0.931650784	0.99999735
CRNDE_NR_034106	-0.033498238	3.27856251	0.007348967	0.931684141	0.99999735
PINX1_NM_017884	-0.039235414	2.377021758	0.007344589	0.931704443	0.99999735
APLF_NM_173545	-0.051642482	0.955724887	0.007344021	0.931707076	0.99999735
ALKBH3_NM_139178	0.030447099	3.716065954	0.007340892	0.931721592	0.99999735
PPP3CB_NM_001142354	-0.024403827	5.696723094	0.00733331	0.931756776	0.99999735
RFC5_NM_001130112	0.044983769	2.573366359	0.007327992	0.931781466	0.99999735
DEPDC5_NM_001242896	-0.041534442	2.001438701	0.007323827	0.931800805	0.99999735
SNORA54_NR_002982	-0.052506511	0.852715407	0.007309227	0.93186865	0.99999735
H2AFX_NM_002105	-0.04234168	4.325459331	0.007308162	0.931873601	0.99999735
DEDD2_NM_133328	0.031735996	3.318623792	0.007301087	0.931906508	0.99999735
WDR63_NM_145172	-0.065562556	-0.188428348	0.007293068	0.931943823	0.99999735
PARP12_NM_022750	0.040203768	2.146677748	0.007289741	0.931959308	0.99999735
ZNF160_NM_033288	-0.040444532	2.350545705	0.00728498	0.931981475	0.99999735
UPK3BL_NM_001114403	-0.031967326	8.367517375	0.007284763	0.931982487	0.99999735
SCRN1_NM_014766	-0.033271484	6.025311933	0.00728241	0.931993445	0.99999735
LOC100132707_NR_024477	0.050281553	1.051019426	0.00725795	0.932107476	0.99999735
PNPLA3_NM_025225	-0.053451546	1.249700143	0.007244598	0.932169802	0.99999735
FBXL5_NM_001193535	-0.026471512	4.98741785	0.00724222	0.932180908	0.99999735
ZNF160_NM_198893	-0.03983434	2.394147319	0.007240095	0.932190834	0.99999735
SCRN1_NM_001145513	-0.033137781	6.011708483	0.007237278	0.932203997	0.99999735
FARSA_NM_004461	0.027506035	4.896013142	0.007235009	0.932214602	0.99999735
ZNF813_NM_001004301	0.05528092	0.698239139	0.007232331	0.932227117	0.99999735
GSTM1_NM_000561	0.03725789	7.393655289	0.007221493	0.932277793	0.99999735
SCRN1_NM_001145514	-0.03308346	6.011486657	0.007213325	0.932316013	0.99999735
USP28_NM_020886	0.030082078	3.6856829	0.007203846	0.932360391	0.99999735
RRM1_NM_001033	0.034442731	5.599297471	0.007201482	0.932371464	0.99999735
TRIM7_NM_203296	-0.063922317	-0.196336915	0.007198782	0.932384112	0.99999735
ANKLE2_NM_015114	-0.026498604	5.091572417	0.007183214	0.932457087	0.99999735
RELL2_NM_173828	-0.044038674	1.657985398	0.007182677	0.93245961	0.99999735
TRIM56_NM_030961	0.04045688	2.048633563	0.00717973	0.932473433	0.99999735
TOB2_NM_016272	0.027082111	4.666432651	0.007173975	0.932500434	0.99999735
CDKN1C_NM_001122630	0.059567721	1.595848307	0.007166601	0.932535051	0.99999735
CD164_NM_006016	-0.026516913	7.03556604	0.007165623	0.932539643	0.99999735
ZFP90_NM_133458	0.030794495	3.318206188	0.007142772	0.932647038	0.99999735
GJD3_NM_152219	-0.043697441	1.958275922	0.007137971	0.932669625	0.99999735
PTCH1_NM_000264	-0.052216674	0.890507902	0.007135693	0.932680345	0.99999735
CD58_NM_001779	-0.046203634	1.58698995	0.0071346	0.932685486	0.99999735
COIL_NM_004645	-0.035545775	2.64010734	0.007118354	0.93276199	0.99999735
ZNF438_NM_001143769	0.045633176	1.438020582	0.00711708	0.932767992	0.99999735
CD58_NR_026665	-0.046109919	1.588228253	0.007116388	0.932771252	0.99999735
ZNF217_NM_006526	0.032000011	4.348429159	0.007109219	0.932805047	0.99999735
B4GALT6_NM_004775	-0.065285587	0.428808214	0.007109026	0.932805955	0.99999735
MPRIP_NM_015134	-0.028170388	6.761417107	0.007087548	0.932907294	0.99999735
RFC5_NM_001206801	0.044399521	2.534212636	0.00708433	0.932922492	0.99999735
STAB1_NM_015136	0.048359374	1.362249128	0.007080685	0.932939712	0.99999735
AHI1_NM_001134830	-0.034314174	2.857953478	0.007069189	0.932994045	0.99999735
LETMD1_NM_015416	-0.030143901	4.007942211	0.007067083	0.933004002	0.99999735
OTUD5_NM_017602	0.025586436	4.966015647	0.007064328	0.933017031	0.99999735
RTN4_NM_207520	-0.027754776	8.242171144	0.007055888	0.933056961	0.99999735
GPR137_NM_001170726	0.029499848	3.782709183	0.007045901	0.933104242	0.99999735
MOB2_NM_001172223	0.032078477	3.055882905	0.007034901	0.93315636	0.99999735
EXOC1_NM_018261	-0.026830983	4.37481939	0.007025519	0.933200841	0.99999735
LOC493754_NR_002933	0.030428547	3.635246022	0.00702316	0.933212034	0.99999735
TRPV4_NM_021625	0.050731119	0.985998401	0.007020245	0.93322586	0.99999735
ZFYVE16_NM_014733	0.030800571	3.747439862	0.007017452	0.933239113	0.99999735
HFE_NM_139011	-0.044558733	1.624192535	0.007015248	0.933249574	0.99999735
SHISA4_NM_198149	-0.029173555	4.068271776	0.006991537	0.933362212	0.99999735
SCRN1_NM_001145515	-0.032469663	5.980249689	0.006986335	0.933386949	0.99999735
NEDD4L_NM_015277	0.045007452	2.229005173	0.006982789	0.933403821	0.99999735
OTUD5_NM_001136157	0.025429479	4.965231051	0.006977268	0.933430088	0.99999735
PGAP2_NR_045926	0.042429168	1.826537994	0.006975374	0.933439103	0.99999735
MTMR7_NM_004686	-0.054668365	0.580508897	0.006969652	0.933466348	0.99999735
ZFYVE16_NM_001105251	0.030677059	3.757607578	0.00696507	0.93348817	0.99999735
LETMD1_NM_001243689	-0.029891342	4.008309838	0.006960449	0.933510187	0.99999735
PKI55_NR_037701	0.044656653	1.533082884	0.006959039	0.933516908	0.99999735
PGAP2_NM_001256236	0.039434448	2.08990783	0.006957322	0.93352509	0.99999735
SP3_NM_001017371	0.028339037	4.490313761	0.006950846	0.933555961	0.99999735
CDK9_NM_001261	0.026387429	4.24460745	0.006933011	0.933641065	0.99999735
WBP2_NM_012478	0.027973327	5.120445152	0.00692907	0.933659882	0.99999735
CPSF4_NM_006693	-0.030306711	3.229037773	0.006925894	0.933675053	0.99999735
STK19_NM_004197_8	-0.030288261	3.60734442	0.006918777	0.933709062	0.99999735
ZNF438_NM_182755	0.045034841	1.431375942	0.006918113	0.933712238	0.99999735
PGAP2_NM_001256237	0.039537594	2.058385326	0.006910325	0.933749473	0.99999735
SIRPB1_NM_001135844	-0.045711077	2.32121559	0.006908944	0.933756076	0.99999735
PSMD3_NM_002809	-0.024932236	6.125862918	0.006907679	0.93376213	0.99999735
ATP6V0C_NM_001694	0.024793911	5.993498723	0.006904703	0.933776365	0.99999735
YTHDF3_NM_152758	-0.024973571	5.044482546	0.006894866	0.933823446	0.99999735
NIT1_NM_001185094	0.031379407	3.18456382	0.006892552	0.93383453	0.99999735
IDH3G_NM_004135	-0.02573897	4.984226657	0.006873866	0.93392407	0.99999735
RIF1_NM_001177663	0.032328508	3.705263577	0.006865673	0.933963369	0.99999735
PDSS2_NM_020381	0.033087363	2.845368802	0.006865229	0.933965502	0.99999735
COL13A1_NM_080800	-0.049665562	3.077222163	0.006847612	0.93405009	0.99999735
RIF1_NM_018151	0.032164166	3.732496072	0.006838851	0.934092194	0.99999735
PGAP2_NR_027015	0.039096586	2.089669652	0.006834372	0.934113732	0.99999735
SETD4_NM_001007259	0.045185064	1.463193796	0.006833985	0.934115595	0.99999735
BET1L_NM_016526	-0.025081845	5.090552795	0.006832668	0.93412193	0.99999735
GSTM1_NM_146421	0.035850114	7.230645317	0.006832004	0.934125124	0.99999735
GNA13_NM_006572	-0.026389291	4.496943624	0.006821637	0.934175009	0.99999735
PPP3CB_NM_021132	-0.023567244	5.736409557	0.006820117	0.934182323	0.99999735
PTCH1_NM_001083602	-0.05110322	0.878926899	0.006800237	0.934278103	0.99999735
PPP3CB_NM_001142353	-0.02348461	5.736575722	0.006770501	0.934421629	0.99999735
STK19_NM_032454_8	-0.029935208	3.607578212	0.006756848	0.934487635	0.99999735
CRNDE_NR_034105	-0.032205594	3.270002577	0.006754961	0.934496762	0.99999735
HDAC7_NM_015401	0.024076241	5.94629076	0.00674673	0.934536591	0.99999735
ZZZ3_NM_015534	0.027905932	4.252830026	0.006744542	0.934547184	0.99999735
RIF1_NM_001177664	0.032047335	3.703104199	0.006742964	0.934554826	0.99999735
RTN4_NM_153828	-0.027043012	8.217650713	0.006731661	0.934609576	0.99999735
UBE2MP1_NR_002837	0.036204677	2.567579891	0.006728673	0.934624057	0.99999735
WDR20_NM_181308	-0.037790739	2.166953747	0.006714716	0.934691746	0.99999735
ATP6V0C_NM_001198569	0.024411672	5.98738737	0.006712461	0.934702687	0.99999735
FBXL5_NM_012161	-0.025542425	5.003571075	0.006709698	0.934716097	0.99999735
PHLDA1_NM_007350	-0.04340123	5.300787947	0.006687513	0.934823874	0.99999735
ZNF626_NM_001076675	0.058312377	0.035822864	0.006687167	0.934825556	0.99999735
NIT1_NM_005600	0.030958137	3.179257908	0.006681757	0.934851866	0.99999735
SDAD1_NM_018115	-0.025766098	4.670976844	0.006679971	0.934860556	0.99999735
RTN4_NM_207521	-0.026533982	8.071244641	0.006665189	0.934932506	0.99999735
HMMR_NM_001142556	0.05377461	2.524718099	0.006665066	0.934933109	0.99999735
TRIM68_NM_018073	-0.039744832	2.037487863	0.006656375	0.934975452	0.99999735
PKM2_NM_001206799	-0.032783891	10.1547438	0.006651815	0.934997676	0.99999735
NEDD4L_NM_001144967	0.0438324	2.244496635	0.006648063	0.935015971	0.99999735
PKM2_NM_182470	-0.032716062	10.15535435	0.006623159	0.935137533	0.99999735
LOC100859930_NR_045680	-0.034952401	2.625425527	0.006621657	0.935144873	0.99999735
PKM2_NM_182471	-0.032685954	10.15495186	0.006609999	0.935201864	0.99999735
PGAP2_NM_001256238	0.03867982	2.05780395	0.006607344	0.935214851	0.99999735
HNRNPU_NM_004501	-0.025758527	7.165913061	0.006604068	0.935230879	0.99999735
H2AFY_NM_004893	0.024157425	5.494340926	0.006598373	0.935258748	0.99999735
WDR20_NM_001242418	-0.036870113	2.351411077	0.006596545	0.935267697	0.99999735
LETMD1_NR_045018	-0.02944397	3.91760572	0.006586167	0.935318526	0.99999735
METTL21A_NM_145280	-0.046101802	1.281259511	0.006582416	0.935336904	0.99999735
NUPL1_NM_001008564	-0.029086022	3.992596264	0.006578994	0.93535368	0.99999735
TRPV4_NM_001177431	0.049101153	0.979699791	0.006570221	0.935396704	0.99999735
TBP_NM_001172085	-0.037766453	2.140142139	0.006566271	0.935416084	0.99999735
TRAF2_NM_021138	0.040717234	2.170910854	0.006564107	0.9354267	0.99999735
LOC100507300_NR_038907	-0.043447647	1.483339192	0.006557836	0.935457487	0.99999735
LOC100128176_NR_038408	0.058009498	-0.069678776	0.006552583	0.935483288	0.99999735
GATSL3_NM_001037666	0.047296523	1.428678391	0.006551895	0.935486663	0.99999735
UBAP2_NM_018449	0.029663603	3.736570079	0.006545219	0.935519467	0.99999735
WDR20_NM_001242414	-0.037444084	2.223741219	0.006541721	0.935536666	0.99999735
WDR20_NM_144574	-0.036712749	2.351327333	0.006540376	0.935543279	0.99999735
PPOX_NM_001122764	-0.03990714	1.951919012	0.00653706	0.935559585	0.99999735
MBLAC2_NM_203406	-0.046500688	1.253187103	0.006533705	0.935576085	0.99999735
MASTL_NM_001172303	-0.042268356	2.600528734	0.00653198	0.935584573	0.99999735
HOOK2_NM_013312	-0.03514617	2.602681989	0.006528391	0.935602233	0.99999735
KBTBD6_NM_152903	-0.037072608	2.257437135	0.006523241	0.935627585	0.99999735
RGL2_NM_001243738_3	-0.027409755	4.087562552	0.006518443	0.935651212	0.99999735
ZNF532_NM_018181	-0.02656131	4.416807361	0.006517548	0.935655617	0.99999735
RIF1_NM_001177665	0.031495658	3.706486519	0.006515524	0.935665588	0.99999735
MIR22HG_NR_028502	0.032279186	4.008661541	0.00651507	0.935667824	0.99999735
RECQL5_NM_001003716	0.048881956	0.90402202	0.006511664	0.935684608	0.99999735
SPIN3_NM_001010862	-0.049411238	0.81869715	0.006505327	0.935715844	0.99999735
LAS1L_NM_001170649	-0.028797815	3.72757714	0.006505063	0.935717145	0.99999735
B4GALT4_NM_212543	0.028554955	3.737462755	0.006495951	0.935762085	0.99999735
SNORA37_NR_002970	0.047893545	1.090318784	0.006495375	0.935764926	0.99999735
FBXL5_NM_001193534	-0.025091885	5.002377005	0.006486923	0.935806644	0.99999735
HNRNPU_NM_031844	-0.025524015	7.168173191	0.006483535	0.935823372	0.99999735
MASTL_NM_032844	-0.042063366	2.599415196	0.006477296	0.935854191	0.99999735
HAUS6_NM_017645	-0.038539944	2.769962486	0.006469748	0.935891497	0.99999735
APOOL_NM_198450	-0.03409851	2.726128471	0.006459365	0.935942848	0.99999735
ZNF135_NM_003436	0.05265157	0.651639379	0.006459011	0.935944598	0.99999735
FBXW5_NM_018998	-0.023246804	5.977121112	0.006456151	0.935958751	0.99999735
FAM66C_NR_026788	0.058595446	-0.083922929	0.00644465	0.936015698	0.99999735
ERCC3_NM_000122	0.025241192	4.371965186	0.006437189	0.936052664	0.99999735
GUSBP9_NR_033968_1	0.056452059	0.348022015	0.006434043	0.936068258	0.99999735
SMC6_NM_001142286	-0.03184602	3.787507706	0.006433991	0.936068518	0.99999735
ARHGEF35_NM_001003702	0.048351681	1.120821821	0.006431977	0.936078503	0.99999735
VPS16_NM_080413	-0.026632504	4.240107252	0.006431435	0.936081188	0.99999735
PHKA1_NM_001172436	0.066632555	0.394909604	0.006427864	0.936098897	0.99999735
HS3ST3A1_NM_006042	0.042078025	2.787926199	0.006426153	0.936107388	0.99999735
RPGR_NM_000328	-0.048864839	1.106708944	0.006411029	0.936182457	0.99999735
SETD3_NM_032233	-0.024799814	4.725514343	0.006388727	0.936293318	0.99999735
UBE2J2_NM_194315	0.024751359	4.699496057	0.006387416	0.936299842	0.99999735
ZNF438_NM_001143766	0.043184083	1.434374508	0.006383328	0.936320184	0.99999735
CASP9_NM_001229	-0.039425172	1.985266277	0.006381915	0.936327217	0.99999735
HMMR_NM_012484	0.052595908	2.524433807	0.006376783	0.93635277	0.99999735
CORO1C_NM_014325	-0.027262278	7.738061593	0.006375143	0.936360937	0.99999735
APOM_NR_045828	-0.040150086	1.827780135	0.006373452	0.93636936	0.99999735
WDR85_NM_138778	0.036120104	2.346613972	0.00637115	0.93638083	0.99999735
ISG20_NM_002201	-0.070001574	0.095033058	0.006367248	0.936400272	0.99999735
APOM_NM_001256169	-0.04012536	1.827296407	0.006364564	0.936413647	0.99999735
ZNF185_NM_001178115	-0.053370243	0.665301605	0.006358247	0.936445145	0.99999735
KIF1C_NM_006612	0.025208981	7.147832958	0.006355179	0.93646045	0.99999735
ZC3H14_NM_001160103	-0.025478061	4.810287668	0.006349916	0.93648671	0.99999735
ZNF619_NM_001145083	-0.057834905	-0.095940924	0.006343248	0.936519996	0.99999735
ZC3H14_NM_024824	-0.025455974	4.810582386	0.006338883	0.936541791	0.99999735
WDR20_NM_001242417	-0.035555471	2.414406116	0.006315535	0.936658523	0.99999735
EHMT2_NM_006709_2	-0.026229918	4.617022527	0.00631543	0.936659045	0.99999735
PKM2_NM_002654	-0.032036576	10.19721725	0.006312041	0.936676011	0.99999735
CHAF1B_NM_005441	0.045534699	2.277393118	0.006293764	0.936767563	0.99999735
NUP160_NM_015231	0.025678437	4.48277374	0.006284935	0.936811839	0.99999735
ZNF562_NM_001130032	-0.030117458	3.12348274	0.006284715	0.936812939	0.99999735
PTCH1_NM_001083603	-0.049125839	0.878312008	0.006282537	0.936823866	0.99999735
SP3_NM_001172712	0.026936873	4.504775468	0.006282513	0.936823989	0.99999735
NEDD4L_NM_001144969	0.042698677	2.21927448	0.006282386	0.936824627	0.99999735
RWDD2A_NM_033411	-0.044177026	1.434938675	0.006282157	0.936825774	0.99999735
C14orf118_NM_017972	0.036395566	2.272190994	0.006281851	0.936827311	0.99999735
MOB2_NM_053005	0.030313632	3.05134226	0.006270575	0.936883914	0.99999735
ZC3H14_NM_001160104	-0.025307937	4.808500138	0.006264591	0.936913974	0.99999735
CCNE2_NM_057749	0.057203404	1.407759712	0.00625922	0.936940966	0.99999735
TRMT6_NM_015939	0.033896507	2.77975038	0.006249933	0.936987671	0.99999735
TMEM18_NM_152834	-0.02704584	3.913368634	0.006245291	0.937011026	0.99999735
PKM2_NM_001206797	-0.031565678	10.04155229	0.00624085	0.937033378	0.99999735
LY6E_NM_002346	0.025855848	6.855828724	0.006236055	0.937057524	0.99999735
LY6E_NM_001127213	0.025849407	6.855400452	0.006233551	0.937070132	0.99999735
PKM2_NM_001206796	-0.031794384	10.18986083	0.006226649	0.93710491	0.99999735
FAM210B_NM_080821	-0.025170872	5.389129149	0.006212663	0.937175438	0.99999735
TCEAL5_NM_001012979	-0.045369849	1.337319716	0.006208238	0.93719777	0.99999735
ANKRD6_NM_001242811	0.049276864	1.573516942	0.006206043	0.937208849	0.99999735
RBM14-RBM4_NM_001198846	-0.028497497	3.545762793	0.00620571	0.937210531	0.99999735
ANKRD6_NM_001242809	0.049246454	1.577017522	0.006200679	0.937235939	0.99999735
ZNF821_NM_001201554	0.045006987	1.26577959	0.006191255	0.937283554	0.99999735
DHX58_NM_024119	-0.039316016	2.127891147	0.006190175	0.937289011	0.99999735
ALS2_NM_001135745	0.039283074	1.868205353	0.006188492	0.937297517	0.99999735
AFF2_NM_001169124	0.051713356	2.07820946	0.006180991	0.937335453	0.99999735
ISPD_NM_001101417	-0.054083343	0.14547561	0.006176409	0.937358634	0.99999735
MASTL_NM_001172304	-0.04147742	2.534973147	0.006172513	0.937378357	0.99999735
PRR5_NM_001198721	0.030136068	3.527364149	0.006166725	0.937407662	0.99999735
MOCS3_NM_014484	-0.039263336	1.817012352	0.006162126	0.93743096	0.99999735
ATG7_NM_001144912	0.024859294	4.571170057	0.006153881	0.937472747	0.99999735
FBXL5_NR_036464	-0.024360559	5.035210399	0.006149331	0.937495818	0.99999735
CLTB_NM_001834	-0.023661607	5.60024955	0.006146133	0.93751204	0.99999735
SCO2_NM_001169110	-0.02800755	3.36327815	0.006144216	0.937521767	0.99999735
CCDC86_NM_024098	-0.029411321	3.564832043	0.006143262	0.937526605	0.99999735
ASAP3_NM_017707	-0.027961012	4.389750811	0.006136272	0.937562087	0.99999735
POLRMT_NM_005035	0.031187487	3.023872447	0.006135247	0.937567292	0.99999735
TSHZ3_NM_020856	-0.031447073	3.011312762	0.006126519	0.937611623	0.99999735
RNF216P1_NR_015449	0.032547112	2.769349187	0.006123485	0.93762704	0.99999735
KIAA1009_NM_014895	0.046166698	1.297883804	0.006122438	0.937632366	0.99999735
RGS20_NM_003702	-0.062944837	0.358477592	0.006119647	0.93764655	0.99999735
CRYZ_NM_001130042	0.03357729	3.837594543	0.006119326	0.937648185	0.99999735
POC1A_NM_015426	0.04469009	2.869829248	0.006118881	0.937650449	0.99999735
UBR2_NM_015255	0.025765625	4.36675561	0.006107354	0.937709085	0.99999735
ABHD16B_NM_080622	0.05372129	0.198416668	0.006102454	0.937734027	0.99999735
TRPV4_NM_001177428	0.047524526	0.911311623	0.006101307	0.937739868	0.99999735
CTBP2_NM_001329	0.023897862	4.707794111	0.006095204	0.937770951	0.99999735
SP3_NM_003111	0.026506758	4.50541947	0.006079724	0.937849861	0.99999735
CTPS2_NM_001144002	-0.032351912	2.703727213	0.006079335	0.937851846	0.99999735
TDRD3_NM_001146071	0.033761863	2.597407455	0.006070377	0.937897558	0.99999735
PPARD_NM_006238	0.024599952	4.380654579	0.006057858	0.937961498	0.99999735
ATAD1_NM_032810	-0.024816274	4.39451986	0.006052748	0.937987617	0.99999735
ASAP3_NM_001143778	-0.027932565	4.342724147	0.006048696	0.938008334	0.99999735
UBOX5_NM_014948	-0.03837713	1.944581306	0.006043106	0.93803693	0.99999735
TDRD3_NM_030794	0.033658896	2.596775208	0.006033108	0.938088105	0.99999735
CPEB1_NM_001079534	-0.041708971	1.868568769	0.006023785	0.938135864	0.99999735
MARS2_NM_138395	-0.054205083	0.093085111	0.006022767	0.938141079	0.99999735
METTL1_NM_023033	0.035096942	2.547167431	0.00602225	0.938143733	0.99999735
ANKRD6_NM_014942	0.048537213	1.574386858	0.006017159	0.938169832	0.99999735
H2AFY_NM_001040158	0.022852241	5.526852861	0.006008613	0.938213665	0.99999735
BCL2L2_NM_004050	0.027801121	3.736295271	0.006004193	0.938236349	0.99999735
H2AFY_NM_138610	0.022834534	5.527263718	0.005999721	0.938259309	0.99999735
CPEB1_NM_001079533	-0.041592621	1.869663602	0.005991705	0.938300482	0.99999735
PYCR1_NM_006907	-0.025587319	6.218734888	0.005990651	0.938305901	0.99999735
B4GALT4_NM_003778	0.027387645	3.678016708	0.005985179	0.938334028	0.99999735
ZNF135_NM_007134	0.051087871	0.614099638	0.005983178	0.938344319	0.99999735
AFF2_NM_001169125	0.050869781	2.077955079	0.0059776	0.938373007	0.99999735
OSMR_NM_003999	-0.029653244	5.648381828	0.005976335	0.938379516	0.99999735
BCL2L2_NM_001199839	0.027716855	3.737986488	0.005967531	0.938424827	0.99999735
BOK_NM_032515	0.02819856	4.6091562	0.005967363	0.938425693	0.99999735
NEDD4L_NM_001144965	0.041540587	2.234870015	0.005950737	0.93851136	0.99999735
NEDD4L_NM_001144968	0.041540602	2.234870013	0.005950508	0.938512543	0.99999735
ZNF611_NM_001161501	0.042463651	1.419845204	0.005950281	0.938513714	0.99999735
ZNF560_NM_152476	-0.057788753	-0.069603024	0.005949631	0.938517065	0.99999735
ZNF568_NM_001204836	-0.046019049	0.972239617	0.005942266	0.938555056	0.99999735
METTL23_NR_038193	-0.033485905	2.607828751	0.005940293	0.938565236	0.99999735
SKAP2_NM_003930	-0.02727691	3.91884778	0.00593323	0.938601697	0.99999735
RTN4_NM_007008	-0.024897656	8.014981234	0.005924584	0.938646362	0.99999735
ISOC2_NM_001136202	-0.025040768	4.295949458	0.00591669	0.938687167	0.99999735
PGD_NM_002631	0.027109062	6.50163485	0.005906735	0.938738671	0.99999735
TXLNG_NM_001168683	-0.038159703	1.972715937	0.005905505	0.938745034	0.99999735
PLAG1_NM_001114635	0.039358736	2.075141986	0.005905398	0.938745591	0.99999735
ANKMY2_NM_020319	-0.029259536	3.194181589	0.005899367	0.938776814	0.99999735
DTNBP1_NM_183040	0.031188354	2.816313785	0.005895392	0.938797402	0.99999735
BMPR1A_NM_004329	0.027538817	3.564636589	0.005894432	0.938802378	0.99999735
RASAL2_NM_004841	0.026812308	3.853023672	0.005890068	0.938824992	0.99999735
ZNF562_NM_001130031	-0.029150836	3.126857297	0.005887357	0.93883904	0.99999735
PELI3_NM_145065	0.032053235	2.778745913	0.005874314	0.938906696	0.99999735
POC1A_NM_001161581	0.043741703	2.870993033	0.005867472	0.938942213	0.99999735
EPS15_NM_001981	0.024125621	4.609197884	0.005864851	0.938955829	0.99999735
KPNA1_NM_002264	0.022621602	5.349959811	0.005862711	0.938966947	0.99999735
POLR3A_NM_007055	-0.027399329	3.821992832	0.005858697	0.9389878	0.99999735
STK17A_NM_004760	0.026030822	5.406053123	0.005857709	0.938992935	0.99999735
NEDD4L_NM_001144964	0.041207612	2.234739791	0.005854918	0.939007441	0.99999735
CUL4A_NM_003589	-0.022107219	5.887399569	0.00584656	0.939050905	0.99999735
